Year,Rank,Recipient,Country,Career,Tied,Title
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,5,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,6,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,7,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,8,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,9,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,10,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,1,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,2,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,3,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
2022,4,"Michael Jordan","United States","Sportsperson (Basketball)",0,Michael_Jordan
